"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Thailand","THA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","54.1063644","54.8440552","55.581746","56.0601642","56.5385824","57.0170006","57.4954188","57.973837","58.7297712","59.4857054","60.2416396","60.9975738","61.753508","62.560044","63.36658","64.173116","64.979652","65.786188","66.604575","67.422962","68.241349","69.059736","69.878123","71.2539768","72.6298306","74.0056844","75.3815382","76.757392","77.1339442","77.5104964","77.8870486","78.2636008","78.640153","78.7028784","78.7656038","78.8283292","78.8910546","78.95378","79.101938","79.250096","79.398254","79.546412","79.69457","80.2390698","80.7835696","81.3280694","81.8725692","82.417069","83.0000254","83.5829818","84.1659382","84.7488946","85.331851","85.7638796","86.1959082","86.6279368","87.0599654","87.491994","87.6490086","87.8060232","87.9630378","",
"Tajikistan","TJK","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","48.3038122","48.7553496","49.206887","49.6610118","50.1151366","50.5692614","51.0233862","51.477511","52.0715436","52.6655762","53.2596088","53.8536414","54.447674","54.992577","55.53748","56.082383","56.627286","57.172189","57.4025332","57.6328774","57.8632216","58.0935658","58.32391","59.08945","59.85499","60.62053","61.38607","62.15161","61.8929434","61.6342768","61.3756102","61.1169436","60.858277","61.1720976","61.4859182","61.7997388","62.1135594","62.42738","63.7472336","65.0670872","66.3869408","67.7067944","69.026648","70.2467472","71.4668464","72.6869456","73.9070448","75.127144","75.8636496","76.6001552","77.3366608","78.0731664","78.809672","79.222588","79.635504","80.04842","80.461336","80.874252","81.1966518","81.5190516","81.8414514","",
"Turkmenistan","TKM","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","57.0617714","57.6973882","58.333005","58.9717676","59.6105302","60.2492928","60.8880554","61.526818","61.9913226","62.4558272","62.9203318","63.3848364","63.849341","64.1375404","64.4257398","64.7139392","65.0021386","65.290338","65.757632","66.224926","66.69222","67.159514","67.626808","67.8978494","68.1688908","68.4399322","68.7109736","68.982015","69.1677376","69.3534602","69.5391828","69.7249054","69.910628","69.886933","69.863238","69.839543","69.815848","69.792153","70.059111","70.326069","70.593027","70.859985","71.126943","71.5526188","71.9782946","72.4039704","72.8296462","73.255322","73.6169716","73.9786212","74.3402708","74.7019204","75.06357","75.292915","75.52226","75.751605","75.98095","76.210295","76.4221988","76.6341026","76.8460064","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","55.9488754918094","56.7533105482186","57.55930633415","58.2322620115479","58.9024081395216","59.5688480167475","60.2403981090439","60.9078215446235","61.6346378023663","62.3627120379455","63.0935294499172","63.8311577014917","64.5706713712917","65.2844503216311","65.9982678412532","66.7115895375577","67.4283517783331","68.1440881883304","68.7805867999493","69.4180811736292","70.0575539071413","70.7025761839342","71.3504078699272","71.8957633389939","72.4415353606957","72.9868981005834","73.5359957091203","74.0824261502894","74.591046830659","75.1004213063594","75.6111116493748","76.1203048156517","76.6318761483025","77.089332297249","77.5452841531234","77.999255924272","78.4546876104188","78.9087515849514","79.3413333912003","79.7745993122311","80.2090614751037","80.6465260733324","81.0842028248704","81.3797333952345","81.6752410452807","81.9706195889776","82.265517056336","82.5605613785267","82.77895371048","82.9966944064107","83.2131610500755","83.4299797960905","83.6461299839541","83.8188966561244","83.9919821956087","84.165926341526","84.3429273355642","84.5216124930619","84.6905406578355","84.8586524716562","85.0251601300812","",
"Timor-Leste","TLS","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","22.6432622","23.2476896","23.852117","24.4907742","25.1294314","25.7680886","26.4067458","27.045403","27.7220194","28.3986358","29.0752522","29.7518686","30.428485","28.3738356","26.3191862","24.2645368","22.2098874","20.155238","22.1993052","24.2433724","26.2874396","28.3315068","30.375574","32.4006734","34.4257728","36.4508722","38.4759716","40.501071","41.6386948","42.7763186","43.9139424","45.0515662","46.18919","47.9765338","49.7638776","51.5512214","53.3385652","55.125909","56.7034054","58.2809018","59.8583982","61.4358946","63.013391","64.6738608","66.3343306","67.9948004","69.6552702","71.31574","72.0320962","72.7484524","73.4648086","74.1811648","74.897521","75.4476278","75.9977346","76.5478414","77.0979482","77.648055","77.976532","78.305009","78.633486","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","43.2125942984748","43.9978586869031","44.7915986849443","45.6567115935708","46.517930222663","47.3731702661498","48.2262688967436","49.0739493691326","49.860601392335","50.648589929902","51.4384571158736","52.2294568161126","53.0206231742407","54.0139368929248","55.0025514850456","55.9857995207915","56.9593079603982","57.9277687358919","59.1299091254947","60.3337989857627","61.5410034322379","62.7543237256993","63.9707206820054","64.9941592929024","66.0176254248646","67.0404793278862","68.0678848744815","69.0923467843273","69.8205022674083","70.5497030614261","71.2809489615539","72.0194683486731","72.7599470920385","73.388827319858","74.0152361149674","74.6380602132321","75.2583927581362","75.8754733454587","76.3627521610235","76.8498772111349","77.3374229949356","77.8212329880768","78.3066229739516","78.839758503938","79.3720464429133","79.9038530805975","80.4408037148894","80.9768330130817","81.3559738409988","81.7291240089122","82.095771088574","82.4521421971371","82.8049729347867","83.0985983946915","83.3879690029209","83.6744436474761","83.9673250412761","84.2557057558178","84.4601295844507","84.6664981304349","84.8763845803197","",
"Tonga","TON","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","58.8722682","59.2550036","59.637739","60.2183544","60.7989698","61.3795852","61.9602006","62.540816","63.1408172","63.7408184","64.3408196","64.9408208","65.540822","66.1592676","66.7777132","67.3961588","68.0146044","68.63305","69.1642196","69.6953892","70.2265588","70.7577284","71.288898","71.8149368","72.3409756","72.8670144","73.3930532","73.919092","74.1354716","74.3518512","74.5682308","74.7846104","75.00099","75.121864","75.242738","75.363612","75.484486","75.60536","75.8838218","76.1622836","76.4407454","76.7192072","76.997669","77.1923478","77.3870266","77.5817054","77.7763842","77.971063","78.1669952","78.3629274","78.5588596","78.7547918","78.950724","79.112609","79.274494","79.436379","79.598264","79.760149","79.9847978","80.2094466","80.4340954","",
"South Asia (IDA & IBRD)","TSA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","30.2148881000962","31.0995670352635","31.9896993331192","33.0685243734193","34.1421689978861","35.208741067383","36.2758427286066","37.3361631762434","38.4121225994045","39.4871232505075","40.5633115702118","41.6411999721029","42.721879821625","43.8985584299597","45.0740921251587","46.2482148799111","47.4255422502026","48.6012990298748","49.3427881110206","50.0852141099453","50.828906867882","51.5754813758181","52.3230438123543","52.8890373105794","53.4532354690202","54.0149864015579","54.5758451265936","55.1341795478115","56.0003228332612","56.8638385918228","57.7250457873561","58.5824865271855","59.4373787160011","60.2511098749794","61.0656401819001","61.8818473502988","62.701881209432","63.5237466675653","64.1381172886016","64.7514902698664","65.3631482471087","65.9723547261312","66.5795842086127","67.1390018151823","67.6982154435876","68.2575297533723","68.8176827306038","69.3780352419705","70.0507271501103","70.7228658619217","71.3942381466299","72.0652563456438","72.7340115312048","73.1186477008602","73.5040427002775","73.8902437934073","74.2778553673999","74.6664446754676","75.0397519139363","75.4118712109365","75.7831774632204","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","34.0109032923142","34.6166912446426","35.2193576722704","35.7437094409351","36.268775277899","36.7958532005943","37.3307645762763","37.8667214436472","38.4645503685949","39.0608536974152","39.6548058628037","40.2557413643478","40.8530722475074","41.4352223748825","42.0145062336194","42.5917374073228","43.1707559407667","43.7470439573822","44.2203234909248","44.6947326851832","45.1702776447032","45.6619249287329","46.1509888583398","46.5030827604912","46.8528110025476","47.1995901042373","47.5476239801068","47.8915961602096","47.8051008576973","47.7142165086913","47.6248732294406","47.561986610477","47.5128758021969","47.1855243357258","46.8386410105402","46.4727475081356","46.0996231793723","45.7180391319377","45.6865462981877","45.6550185317561","45.6257309668629","45.605247526798","45.5911901911304","46.6299998790064","47.6720269275663","48.7172680463955","49.768909428634","50.8245281703178","52.2035012465361","53.5782250483635","54.9492314185877","56.3201134756016","57.6891014357492","58.6293643194686","59.5664384065126","60.5000074175082","61.4350894714333","62.3667973896492","62.8955496049164","63.4225793560335","63.9482649848799","",
"Trinidad and Tobago","TTO","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","64.5377324","65.4332482","66.328764","66.6040106","66.8792572","67.1545038","67.4297504","67.704997","67.9798318","68.2546666","68.5295014","68.8043362","69.079171","69.453936","69.828701","70.203466","70.578231","70.952996","71.2082516","71.4635072","71.7187628","71.9740184","72.229274","72.3751364","72.5209988","72.6668612","72.8127236","72.958586","73.1889496","73.4193132","73.6496768","73.8800404","74.110404","74.2117108","74.3130176","74.4143244","74.5156312","74.616938","75.0967962","75.5766544","76.0565126","76.5363708","77.016229","77.5185844","78.0209398","78.5232952","79.0256506","79.528006","79.8338664","80.1397268","80.4455872","80.7514476","81.057308","81.2249502","81.3925924","81.5602346","81.7278768","81.895519","82.067952","82.240385","82.412818","",
"Tunisia","TUN","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","34.1400022","34.9917496","35.843497","37.1008396","38.3581822","39.6155248","40.8728674","42.13021","43.9142562","45.6983024","47.4823486","49.2663948","51.050441","52.4642704","53.8780998","55.2919292","56.7057586","58.119588","59.923677","61.727766","63.531855","65.335944","67.140033","68.1761756","69.2123182","70.2484608","71.2846034","72.320746","73.6129768","74.9052076","76.1974384","77.4896692","78.7819","79.7319716","80.6820432","81.6321148","82.5821864","83.532258","83.8766324","84.2210068","84.5653812","84.9097556","85.25413","85.493283","85.732436","85.971589","86.210742","86.449895","86.5548586","86.6598222","86.7647858","86.8697494","86.974713","87.1803038","87.3858946","87.5914854","87.7970762","88.002667","88.205891","88.409115","88.612339","",
"Turkiye","TUR","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","46.392165","47.361279","48.330393","49.230485","50.130577","51.030669","51.930761","52.830853","53.7798748","54.7288966","55.6779184","56.6269402","57.575962","58.5792238","59.5824856","60.5857474","61.5890092","62.592271","63.5818788","64.5714866","65.5610944","66.5507022","67.54031","68.3552168","69.1701236","69.9850304","70.7999372","71.614844","72.383671","73.152498","73.921325","74.690152","75.458979","76.3140026","77.1690262","78.0240498","78.8790734","79.734097","80.4030946","81.0720922","81.7410898","82.4100874","83.079085","83.6099666","84.1408482","84.6717298","85.2026114","85.733493","86.1394472","86.5454014","86.9513556","87.3573098","87.763264","88.0894796","88.4156952","88.7419108","89.0681264","89.394342","89.5977794","89.8012168","90.0046542","",
"Tuvalu","TUV","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","38.2441582","38.6194376","38.994717","39.4135756","39.8324342","40.2512928","40.6701514","41.08901","41.6088522","42.1286944","42.6485366","43.1683788","43.688221","44.2836264","44.8790318","45.4744372","46.0698426","46.665248","46.8629244","47.0606008","47.2582772","47.4559536","47.65363","47.7319112","47.8101924","47.8884736","47.9667548","48.045036","47.4634392","46.8818424","46.3002456","45.7186488","45.137052","44.6095586","44.0820652","43.5545718","43.0270784","42.499585","42.9917772","43.4839694","43.9761616","44.4683538","44.960546","46.0493402","47.1381344","48.2269286","49.3157228","50.404517","52.7129546","55.0213922","57.3298298","59.6382674","61.946705","63.337471","64.728237","66.119003","67.509769","68.900535","69.4327122","69.9648894","70.4970666","",
"Uganda","UGA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","39.4952264","40.2774782","41.05973","41.7996988","42.5396676","43.2796364","44.0196052","44.759574","45.0379384","45.3163028","45.5946672","45.8730316","46.151396","46.2144864","46.2775768","46.3406672","46.4037576","46.466848","46.4699784","46.4731088","46.4762392","46.4793696","46.4825","45.8347752","45.1870504","44.5393256","43.8916008","43.243876","41.974048","40.70422","39.434392","38.164564","36.894736","36.3636858","35.8326356","35.3015854","34.7705352","34.239485","35.4680854","36.6966858","37.9252862","39.1538866","40.382487","42.0990618","43.8156366","45.5322114","47.2487862","48.965361","50.7515084","52.5376558","54.3238032","56.1099506","57.896098","59.261822","60.627546","61.99327","63.358994","64.724718","65.2953982","65.8660784","66.4367586","",
"Ukraine","UKR","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","77.8531928","78.6134294","79.373666","79.6961976","80.0187292","80.3412608","80.6637924","80.986324","81.0660062","81.1456884","81.2253706","81.3050528","81.384735","81.2345514","81.0843678","80.9341842","80.7840006","80.633817","80.5778992","80.5219814","80.4660636","80.4101458","80.354228","80.6258082","80.8973884","81.1689686","81.4405488","81.712129","81.3489356","80.9857422","80.6225488","80.2593554","79.896162","79.533099","79.170036","78.806973","78.44391","78.080847","78.1479574","78.2150678","78.2821782","78.3492886","78.416399","78.4574396","78.4984802","78.5395208","78.5805614","78.621602","79.456599","80.291596","81.126593","81.96159","82.796587","83.0556504","83.3147138","83.5737772","83.8328406","84.091904","84.2771114","84.4623188","84.6475262","",
"Upper middle income","UMC","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","47.7909143404597","48.3169043984171","48.776295610202","50.9949428023618","53.2066128485049","55.3927618744497","57.5834199607559","59.7716262123102","61.1203361401627","62.4792038576192","63.8530965233297","65.2503464040008","66.6530010001064","67.5863561528674","68.523533762114","69.4643456510778","70.4078943277178","71.3582574356679","71.9506681124719","72.5468994650097","73.1471392371545","73.753888460274","74.3650104910797","74.8507356152225","75.3374596299618","75.8252156202459","76.314571738651","76.8049901975577","77.031113513219","77.2605885994456","77.4936392455849","77.728146308899","77.9687544294356","78.2415129312782","78.5148057940534","78.7871505947807","79.064157899283","79.3384502346291","79.6207842120206","79.9037659052618","80.1901682382937","80.4783441249612","80.7720947377873","81.2016722411375","81.6286557510282","82.0512080301842","82.4727845132787","82.8896892990567","83.3640987281448","83.8368599688908","84.3091944190793","84.7807129278201","85.2521159071956","85.573245018597","85.8930117713765","86.2112687509294","86.5290366575951","86.8462470561684","87.0039434620033","87.1611200341148","87.318426808138","",
"Uruguay","URY","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","76.2297206","76.6341428","77.038565","77.130504","77.222443","77.314382","77.406321","77.49826","77.5895602","77.6808604","77.7721606","77.8634608","77.954761","78.270255","78.585749","78.901243","79.216737","79.532231","79.8989958","80.2657606","80.6325254","80.9992902","81.366055","81.6397866","81.9135182","82.1872498","82.4609814","82.734713","82.947036","83.159359","83.371682","83.584005","83.796328","84.0240166","84.2517052","84.4793938","84.7070824","84.934771","85.0700484","85.2053258","85.3406032","85.4758806","85.611158","85.7443188","85.8774796","86.0106404","86.1438012","86.276962","86.4064588","86.5359556","86.6654524","86.7949492","86.924446","87.0443328","87.1642196","87.2841064","87.4039932","87.52388","87.6444586","87.7650372","87.8856158","",
"United States","USA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","78.3115746","78.4661878","78.620801","78.7495798","78.8783586","79.0071374","79.1359162","79.264695","79.5330154","79.8013358","80.0696562","80.3379766","80.606297","81.044022","81.481747","81.919472","82.357197","82.794922","83.037859","83.280796","83.523733","83.76667","84.009607","84.1357556","84.2619042","84.3880528","84.5142014","84.64035","84.7970694","84.9537888","85.1105082","85.2672276","85.423947","85.5728894","85.7218318","85.8707742","86.0197166","86.168659","86.2855322","86.4024054","86.5192786","86.6361518","86.753025","86.9143444","87.0756638","87.2369832","87.3983026","87.559622","87.6482302","87.7368384","87.8254466","87.9140548","88.002663","87.8964036","87.7901442","87.6838848","87.5776254","87.471366","87.5426358","87.6139056","87.6851754","",
"Uzbekistan","UZB","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","64.8495654","65.3892692","65.928973","66.469367","67.009761","67.550155","68.090549","68.630943","69.0231958","69.4154486","69.8077014","70.1999542","70.592207","70.8684462","71.1446854","71.4209246","71.6971638","71.973403","72.1571506","72.3408982","72.5246458","72.7083934","72.892141","73.0429862","73.1938314","73.3446766","73.4955218","73.646367","73.531612","73.416857","73.302102","73.187347","73.072592","73.1656124","73.2586328","73.3516532","73.4446736","73.537694","73.8359748","74.1342556","74.4325364","74.7308172","75.029098","75.3953392","75.7615804","76.1278216","76.4940628","76.860304","77.404225","77.948146","78.492067","79.035988","79.579909","79.8872728","80.1946366","80.5020004","80.8093642","81.116728","81.3049222","81.4931164","81.6813106","",
"St. Vincent and the Grenadines","VCT","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","62.88463","64.03254","65.18045","65.6642136","66.1479772","66.6317408","67.1155044","67.599268","68.0342404","68.4692128","68.9041852","69.3391576","69.77413","70.333194","70.892258","71.451322","72.010386","72.56945","73.0931966","73.6169432","74.1406898","74.6644364","75.188183","75.5002138","75.8122446","76.1242754","76.4363062","76.748337","76.6543532","76.5603694","76.4663856","76.3724018","76.278418","76.3380322","76.3976464","76.4572606","76.5168748","76.576489","76.9366282","77.2967674","77.6569066","78.0170458","78.377185","78.6924822","79.0077794","79.3230766","79.6383738","79.953671","79.9799246","80.0061782","80.0324318","80.0586854","80.084939","80.1636882","80.2424374","80.3211866","80.3999358","80.478685","80.6831458","80.8876066","81.0920674","",
"Venezuela, RB","VEN","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","58.7074612","59.6935856","60.67971","61.677992","62.676274","63.674556","64.672838","65.67112","66.6977528","67.7243856","68.7510184","69.7776512","70.804284","71.4397806","72.0752772","72.7107738","73.3462704","73.981767","74.4074396","74.8331122","75.2587848","75.6844574","76.11013","76.4120868","76.7140436","77.0160004","77.3179572","77.619914","77.899015","78.178116","78.457217","78.736318","79.015419","79.371708","79.727997","80.084286","80.440575","80.796864","81.2382324","81.6796008","82.1209692","82.5623376","83.003706","83.119879","83.236052","83.352225","83.468398","83.584571","83.5956166","83.6066622","83.6177078","83.6287534","83.639799","83.4384054","83.2370118","83.0356182","82.8342246","82.632831","82.677487","82.722143","82.766799","",
"British Virgin Islands","VGB","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","70.9867134","71.4321642","71.877615","72.371679","72.865743","73.359807","73.853871","74.347935","74.8739538","75.3999726","75.9259914","76.4520102","76.978029","77.4465436","77.9150582","78.3835728","78.8520874","79.320602","79.7303672","80.1401324","80.5498976","80.9596628","81.369428","81.8335648","82.2977016","82.7618384","83.2259752","83.690112","84.1169922","84.5438724","84.9707526","85.3976328","85.824513","86.2027044","86.5808958","86.9590872","87.3372786","87.71547","88.0167158","88.3179616","88.6192074","88.9204532","89.221699","89.3998906","89.5780822","89.7562738","89.9344654","90.112657","90.4857248","90.8587926","91.2318604","91.6049282","91.977996","92.1055576","92.2331192","92.3606808","92.4882424","92.615804","92.7240734","92.8323428","92.9406122","",
"Vietnam","VNM","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","65.6829256","66.7850558","67.887186","68.5124714","69.1377568","69.7630422","70.3883276","71.013613","69.9940666","68.9745202","67.9549738","66.9354274","65.915881","68.0928608","70.2698406","72.4468204","74.6238002","76.80078","77.2782712","77.7557624","78.2332536","78.7107448","79.188236","79.5815904","79.9749448","80.3682992","80.7616536","81.155008","81.536336","81.917664","82.298992","82.68032","83.061648","83.3337628","83.6058776","83.8779924","84.1501072","84.422222","84.6104718","84.7987216","84.9869714","85.1752212","85.363471","85.4815732","85.5996754","85.7177776","85.8358798","85.953982","86.0296174","86.1052528","86.1808882","86.2565236","86.332159","86.4011924","86.4702258","86.5392592","86.6082926","86.677326","86.7741292","86.8709324","86.9677356","",
"Vanuatu","VUT","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","42.8215866","43.5363878","44.251189","45.1737122","46.0962354","47.0187586","47.9412818","48.863805","49.6619318","50.4600586","51.2581854","52.0563122","52.854439","53.7929874","54.7315358","55.6700842","56.6086326","57.547181","58.4827752","59.4183694","60.3539636","61.2895578","62.225152","62.9888742","63.7525964","64.5163186","65.2800408","66.043763","66.6271572","67.2105514","67.7939456","68.3773398","68.960734","69.5727328","70.1847316","70.7967304","71.4087292","72.020728","72.569036","73.117344","73.665652","74.21396","74.762268","75.2501762","75.7380844","76.2259926","76.7139008","77.201809","77.5959558","77.9901026","78.3842494","78.7783962","79.172543","79.4807068","79.7888706","80.0970344","80.4051982","80.713362","80.9892004","81.2650388","81.5408772","",
"World","WLD","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","52.7074433323602","53.3015191228182","53.8667718686095","55.0043192441424","56.1299724622233","57.2312629524772","58.347116409788","59.4522538812264","60.2351456956483","61.0218953719269","61.8151237454057","62.6508760059105","63.4763243148464","64.1836586444972","64.8900143084069","65.5963984895543","66.3181119876756","67.0405458669861","67.5295175826855","68.0242003076759","68.5223153257312","69.0451753922665","69.5687487431468","69.9591128727649","70.3425803277489","70.7207307277212","71.1053603924162","71.4836160285944","71.7605131122808","72.0364190487513","72.3133454413538","72.5977587134176","72.8831634777671","73.1433037269442","73.3992421103524","73.6531162662134","73.9262542273176","74.1915486137994","74.4550949487259","74.7200096459652","74.9897870733302","75.2704910289676","75.5561701378927","75.9628067354717","76.3692415654707","76.7727389582537","77.1817477225072","77.5880000221124","78.0440089209121","78.4955839087451","78.9439354601259","79.3925036804827","79.8448288759065","80.1141923354853","80.382313218294","80.6489573830989","80.9191439295829","81.1895030108854","81.3536135801171","81.5169463824103","81.6814744489625","",
"Samoa","WSM","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","59.1961418","59.5844254","59.972709","60.3302028","60.6876966","61.0451904","61.4026842","61.760178","62.2225564","62.6849348","63.1473132","63.6096916","64.07207","64.5472944","65.0225188","65.4977432","65.9729676","66.448192","66.9905096","67.5328272","68.0751448","68.6174624","69.15978","69.6119476","70.0641152","70.5162828","70.9684504","71.420618","71.8004288","72.1802396","72.5600504","72.9398612","73.319672","73.8539052","74.3881384","74.9223716","75.4566048","75.990838","76.5844464","77.1780548","77.7716632","78.3652716","78.95888","79.4353446","79.9118092","80.3882738","80.8647384","81.341203","81.8275908","82.3139786","82.8003664","83.2867542","83.773142","84.0397816","84.3064212","84.5730608","84.8397004","85.10634","85.3114276","85.5165152","85.7216028","",
"Kosovo","XKX","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","22.8539352","23.0208746","23.187814","24.012083","24.836352","25.660621","26.48489","27.309159","28.5447518","29.7803446","31.0159374","32.2515302","33.487123","34.9421982","36.3972734","37.8523486","39.3074238","40.762499","42.5154086","44.2683182","46.0212278","47.7741374","49.527047","50.7926572","52.0582674","53.3238776","54.5894878","55.855098","56.4500898","57.0450816","57.6400734","58.2350652","58.830057","59.215668","59.601279","59.98689","60.372501","60.758112","61.5197578","62.2814036","63.0430494","63.8046952","64.566341","65.3816998","66.1970586","67.0124174","67.8277762","68.643135","69.0797668","69.5163986","69.9530304","70.3896622","70.826294","70.8414742","70.8566544","70.8718346","70.8870148","70.902195","71.0063538","71.1105126","71.2146714","",
"South Africa","ZAF","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","46.7917594","47.2584312","47.725103","48.2532982","48.7814934","49.3096886","49.8378838","50.366079","51.028629","51.691179","52.353729","53.016279","53.678829","54.3775128","55.0761966","55.7748804","56.4735642","57.172248","57.8431356","58.5140232","59.1849108","59.8557984","60.526686","61.6354662","62.7442464","63.8530266","64.9618068","66.070587","66.7533612","67.4361354","68.1189096","68.8016838","69.484458","67.62581","65.767162","63.908514","62.049866","60.191218","57.437934","54.68465","51.931366","49.178082","46.424798","46.41821","46.411622","46.405034","46.398446","46.391858","49.0635706","51.7352832","54.4069958","57.0787084","59.750421","60.9975418","62.2446626","63.4917834","64.7389042","65.986025","66.4580592","66.9300934","67.4021276","",
"Zambia","ZMB","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","41.821065","42.390413","42.959761","43.3730108","43.7862606","44.1995104","44.6127602","45.02601","45.6651556","46.3043012","46.9434468","47.5825924","48.221738","48.619021","49.016304","49.413587","49.81087","50.208153","50.290289","50.372425","50.454561","50.536697","50.618833","50.3600606","50.1012882","49.8425158","49.5837434","49.324971","46.9778496","44.6307282","42.2836068","39.9364854","37.589364","36.2660652","34.9427664","33.6194676","32.2961688","30.97287","31.40957","31.84627","32.28297","32.71967","33.15637","34.940938","36.725506","38.510074","40.294642","42.07921","45.0827082","48.0862064","51.0897046","54.0932028","57.096701","59.006574","60.916447","62.82632","64.736193","66.646066","67.1459366","67.6458072","68.1456778","",
"Zimbabwe","ZWE","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","51.1162566","51.7501168","52.383977","52.9652866","53.5465962","54.1279058","54.7092154","55.290525","55.7200482","56.1495714","56.5790946","57.0086178","57.438141","57.8699654","58.3017898","58.7336142","59.1654386","59.597263","60.3936682","61.1900734","61.9864786","62.7828838","63.579289","63.5278106","63.4763322","63.4248538","63.3733754","63.321897","60.6246882","57.9274794","55.2302706","52.5330618","49.835853","46.3432612","42.8506694","39.3580776","35.8654858","32.372894","30.7426956","29.1124972","27.4822988","25.8521004","24.221902","24.5983674","24.9748328","25.3512982","25.7277636","26.104229","30.695923","35.287617","39.879311","44.471005","49.062699","50.409265","51.755831","53.102397","54.448963","55.795529","56.3187742","56.8420194","57.3652646","",
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Survival to age 65, male (% of cohort)","SP.DYN.TO65.MA.ZS","63.0209986","63.6262508","64.231503","64.7899886","65.3484742","65.9069598","66.4654454","67.023931","67.41656","67.809189","68.201818","68.594447","68.987076","69.4674404","69.9478048","70.4281692","70.9085336","71.388898","72.028417","72.667936","73.307455","73.946974","74.586493","74.7003634","74.8142338","74.9281042","75.0419746","75.155845","75.2697922","75.3837394","75.4976866","75.6116338","75.725581","75.7635248","75.8014686","75.8394124","75.8773562","75.9153","76.0348414","76.1543828","76.2739242","76.3934656","76.513007","76.7651974","77.0173878","77.2695782","77.5217686","77.773959","78.029166","78.284373","78.53958","78.794787","79.049994","79.306169","79.562344","79.818519","80.074694","80.330869","80.5838294","80.8367898","81.0897502","",
